Date,nifty,ftse,nasdaq,nikkei,dax,s&p
4/27/2010,5308.35,5603.5,2471.47,11212.66,6159.51,1183.71
4/28/2010,5215.45,5586.6,2471.73,10924.79,6084.34,1191.36
4/29/2010,5254.15,5617.8,2511.92,10924.79,6144.91,1206.78
4/30/2010,5278,5553.3,2461.19,11057.4,6135.7,1186.69
5/3/2010,5222.75,5553.3,2498.74,11057.4,6166.92,1202.26
5/4/2010,5148.5,5411.1,2424.25,11057.4,6006.86,1173.6
5/5/2010,5124.9,5341.9,2402.29,11057.4,5958.45,1165.87
5/6/2010,5090.85,5261,2319.64,10695.69,5908.26,1128.15
5/7/2010,5018.05,5123,2265.64,10364.59,5715.09,1110.88
5/10/2010,5193.6,5387.4,2374.67,10530.7,6017.91,1159.73
5/11/2010,5136.15,5334.2,2375.31,10411.1,6037.71,1155.79
5/12/2010,5156.65,5383.5,2425.02,10394.03,6183.49,1171.67
5/13/2010,5178.9,5433.7,2394.36,10620.55,6251.97,1157.44
5/14/2010,5093.5,5262.9,2346.85,10462.51,6056.71,1135.68
5/17/2010,5059.9,5262.5,2354.23,10235.76,6066.92,1136.94
5/18/2010,5066.2,5307.3,2317.26,10242.64,6155.93,1120.8
5/19/2010,4919.65,5158.1,2298.37,10186.84,5988.67,1115.05
5/20/2010,4947.6,5073.1,2204.01,10030.31,5867.88,1071.59
5/21/2010,4931.15,5062.9,2229.04,9784.54,5829.25,1087.69
5/24/2010,4943.95,5069.6,2213.55,9758.4,5805.68,1073.65
5/25/2010,4806.75,4940.7,2210.95,9459.89,5670.04,1074.03
5/26/2010,4917.4,5038.1,2195.88,9522.66,5758.02,1067.95
5/27/2010,5003.1,5195.2,2277.68,9639.72,5937.14,1103.06
5/28/2010,5066.55,5188.4,2257.04,9762.98,5946.18,1089.41
5/31/2010,5086.3,5188.4,2257.04,9768.7,5964.33,1089.41
6/1/2010,4970.2,5163.3,2222.33,9711.83,5981.27,1070.71
6/2/2010,5019.85,5151.3,2281.07,9603.24,5981.2,1098.38
6/3/2010,5110.5,5211.2,2303.03,9914.19,6054.63,1102.83
6/4/2010,5135.5,5126,2219.17,9901.19,5938.88,1064.88
6/7/2010,5034,5069.1,2173.9,9520.8,5904.95,1050.47
6/8/2010,4987.1,5028.1,2170.57,9537.94,5868.55,1062
6/9/2010,5000.3,5085.9,2158.85,9439.13,5984.75,1055.69
6/10/2010,5078.6,5132.5,2218.71,9542.65,6056.59,1086.84
6/11/2010,5119.35,5163.7,2243.6,9705.25,6047.83,1091.6
6/14/2010,5197.7,5202.1,2243.96,9879.85,6125,1089.63
6/15/2010,5222.35,5217.8,2305.88,9887.89,6175.05,1115.23
6/16/2010,5233.35,5237.9,2305.93,10067.15,6190.91,1114.61
6/17/2010,5274.85,5253.9,2307.16,9999.4,6223.54,1116.04
6/18/2010,5262.6,5250.8,2309.8,9995.02,6216.98,1117.51
6/21/2010,5353.3,5299.1,2289.09,10238.01,6292.97,1113.2
6/22/2010,5316.55,5247,2261.8,10112.89,6269.04,1095.31
6/23/2010,5323.15,5178.5,2254.23,9923.7,6204.52,1092.04
6/24/2010,5320.6,5100.2,2217.42,9928.34,6115.48,1073.69
6/25/2010,5269.05,5046.5,2223.48,9737.48,6070.6,1076.76
6/28/2010,5333.5,5071.7,2220.65,9693.94,6157.22,1074.57
6/29/2010,5256.15,4914.2,2135.18,9570.67,5952.03,1041.24
6/30/2010,5312.5,4916.9,2109.24,9382.64,5965.52,1030.71
7/1/2010,5251.4,4805.8,2101.36,9191.6,5857.43,1027.37
7/2/2010,5237.1,4838.1,2091.79,9203.71,5834.15,1022.58
7/5/2010,5235.9,4823.5,2091.79,9266.78,5816.2,1022.58
7/6/2010,5289.05,4965,2093.88,9338.04,5940.98,1028.06
7/7/2010,5241.1,5014.8,2159.47,9279.65,5992.86,1060.27
7/8/2010,5296.85,5105.5,2175.4,9535.74,6035.66,1070.25
7/9/2010,5352.45,5132.9,2196.45,9585.32,6065.24,1077.96
7/12/2010,5383,5167,2198.36,9548.11,6077.19,1078.75
7/13/2010,5400.65,5271,2242.03,9537.23,6191.13,1095.34
7/14/2010,5386.15,5253.5,2249.84,9795.24,6209.76,1095.17
7/15/2010,5378.75,5211.3,2249.08,9685.53,6149.36,1096.48
7/16/2010,5393.9,5158.9,2179.05,9408.36,6040.27,1064.88
7/19/2010,5386.45,5148.28,2198.23,9408.36,6009.11,1071.25
7/20/2010,5368,5139.46,2222.49,9300.46,5967.49,1083.48
7/21/2010,5399.35,5214.64,2187.33,9278.83,5990.38,1069.59
7/22/2010,5441.95,5313.81,2245.89,9220.88,6142.15,1093.67
7/23/2010,5449.1,5312.62,2269.47,9430.96,6166.34,1102.66
7/26/2010,5418.6,5351.12,2296.43,9503.66,6194.21,1115.01
7/27/2010,5430.6,5365.67,2288.25,9496.85,6207.31,1113.84
7/28/2010,5397.55,5365.67,2264.56,9496.85,6178.94,1106.13
7/29/2010,5408.9,5313.95,2251.69,9496.85,6134.7,1101.53
7/30/2010,5367.6,5258.02,2254.7,9537.3,6147.97,1101.6
8/2/2010,5431.65,5397.11,2295.36,9570.31,6292.13,1125.86
8/3/2010,5439.55,5396.48,2283.52,9694.01,6307.91,1120.46
8/4/2010,5467.85,5386.16,2303.57,9489.34,6331.33,1127.24
8/5/2010,5447.1,5365.78,2293.06,9653.92,6333.58,1125.81
8/6/2010,5439.25,5332.39,2288.47,9642.12,6259.63,1121.64
8/9/2010,5486.15,5410.52,2305.69,9572.49,6351.6,1127.79
8/10/2010,5460.7,5376.41,2277.17,9551.05,6286.25,1121.06
8/11/2010,5420.6,5245.21,2208.63,9292.85,6154.07,1089.47
8/12/2010,5416.45,5266.06,2190.27,9212.59,6135.17,1083.61
8/13/2010,5452.1,5275.44,2173.48,9253.46,6110.41,1079.25
8/16/2010,5418.3,5276.1,2181.87,9196.67,6110.57,1079.38
8/17/2010,5414.15,5350.55,2209.44,9161.68,6206.4,1092.54
8/18/2010,5479.15,5302.87,2215.7,9240.54,6186.31,1094.16
8/19/2010,5540.2,5211.29,2178.95,9362.68,6075.13,1075.63
8/20/2010,5530.65,5195.28,2179.76,9179.38,6005.16,1071.69
8/23/2010,5543.5,5234.84,2159.63,9116.69,6010.91,1067.36
8/24/2010,5505.1,5155.95,2123.76,8995.14,5935.44,1051.87
8/25/2010,5462.35,5117.24,2141.54,8845.39,5899.5,1055.33
8/26/2010,5477.9,5155.84,2118.69,8906.48,5912.58,1047.22
8/27/2010,5408.7,5201.56,2153.63,8991.06,5951.17,1064.59
8/30/2010,5415.45,5201.56,2119.97,9149.26,5912.41,1048.92
8/31/2010,5402.4,5225.22,2114.03,8824.06,5925.22,1049.33
9/1/2010,5471.85,5366.41,2176.84,8927.02,6083.9,1080.29
9/2/2010,5486.15,5371.04,2200.01,9062.84,6083.85,1090.1
9/3/2010,5479.4,5428.15,2233.75,9114.13,6134.62,1104.51
9/6/2010,5576.95,5439.19,2233.75,9301.32,6155.04,1104.51
9/7/2010,5604,5407.82,2208.89,9226,6117.89,1091.84
9/8/2010,5607.85,5429.74,2228.87,9024.6,6164.44,1098.87
9/9/2010,5640.05,5494.16,2236.2,9098.39,6221.52,1104.18
9/13/2010,5760,5565.53,2285.71,9321.82,6261.68,1121.9
9/14/2010,5795.55,5567.41,2289.77,9299.31,6275.41,1121.1
9/15/2010,5860.95,5557.07,2301.32,9516.56,6261.87,1125.07
9/16/2010,5828.7,5540.14,2303.25,9509.5,6249.65,1124.66
9/17/2010,5884.95,5508.45,2315.61,9626.09,6209.76,1125.59
9/20/2010,5980.45,5602.54,2355.83,9626.09,6294.58,1142.71
9/21/2010,6009.05,5576.19,2349.35,9602.11,6275.98,1139.78
9/22/2010,5991,5562.02,2334.55,9566.32,6208.33,1134.28
9/23/2010,5959.55,5547.08,2327.08,9566.32,6184.71,1124.83
9/24/2010,6018.3,5598.48,2381.22,9471.67,6298.3,1148.67
9/27/2010,6035.65,5573.42,2369.77,9603.14,6278.89,1142.16
9/28/2010,6029.5,5578.44,2379.59,9495.76,6276.09,1147.7
9/29/2010,5991.3,5569.27,2376.56,9559.38,6246.92,1144.73
9/30/2010,6029.95,5548.62,2368.62,9369.35,6229.02,1141.2
10/1/2010,6143.4,5592.9,2370.75,9404.23,6211.34,1146.24
10/4/2010,6159.45,5555.97,2344.52,9381.06,6134.21,1137.03
10/5/2010,6145.8,5635.76,2399.83,9518.76,6215.83,1160.75
10/6/2010,6186.45,5681.39,2380.66,9691.43,6270.73,1159.97
10/7/2010,6120.3,5662.13,2383.67,9684.81,6276.25,1158.06
10/8/2010,6103.45,5657.61,2401.91,9588.88,6291.67,1165.15
10/11/2010,6135.85,5672.4,2402.33,9588.88,6309.51,1165.32
10/12/2010,6090.9,5661.59,2417.92,9388.64,6304.57,1169.77
10/13/2010,6233.9,5747.35,2441.23,9403.51,6434.52,1178.1
10/14/2010,6177.35,5727.21,2435.38,9583.51,6455.27,1173.81
10/15/2010,6062.65,5703.37,2468.77,9500.25,6492.3,1176.19
10/18/2010,6075.95,5742.52,2480.66,9498.49,6516.63,1184.71
10/19/2010,6027.3,5703.89,2436.95,9539.45,6490.69,1165.9
10/20/2010,5982.1,5728.93,2457.39,9381.6,6524.55,1178.17
10/21/2010,6101.5,5757.86,2459.67,9376.48,6611.01,1180.26
10/22/2010,6066.05,5741.37,2479.39,9426.71,6605.84,1183.08
10/25/2010,6105.8,5751.98,2490.85,9401.16,6639.21,1185.62
10/26/2010,6082,5707.3,2497.29,9377.38,6613.8,1185.64
10/27/2010,6012.65,5646.02,2503.26,9387.03,6568,1182.45
10/28/2010,5987.7,5677.89,2507.37,9366.03,6595.28,1183.78
10/29/2010,6017.7,5675.16,2507.41,9202.45,6601.37,1183.26
11/1/2010,6117.55,5694.62,2504.84,9154.72,6604.86,1184.38
11/2/2010,6119,5757.43,2533.52,9159.98,6654.31,1193.57
11/3/2010,6160.5,5748.97,2540.27,9159.98,6617.8,1197.96
11/4/2010,6281.8,5862.79,2577.34,9358.78,6734.69,1221.06
11/5/2010,6312.45,5875.35,2578.98,9625.99,6754.2,1225.85
11/8/2010,6273.2,5849.96,2580.05,9732.92,6750.5,1223.25
11/9/2010,6301.55,5875.19,2562.98,9694.49,6787.81,1213.4
11/10/2010,6275.7,5816.94,2578.78,9830.52,6719.84,1218.71
11/11/2010,6194.25,5815.23,2555.52,9861.46,6723.41,1213.54
11/12/2010,6071.65,5796.87,2518.21,9724.81,6734.61,1199.21
11/15/2010,6121.6,5820.41,2513.82,9827.51,6790.17,1197.75
11/16/2010,5988.7,5690.8,2469.84,9797.1,6663.24,1178.34
11/18/2010,5998.8,5768.71,2514.4,10013.63,6832.11,1196.69
11/19/2010,5890.3,5732.83,2518.12,10022.39,6843.55,1199.73
11/22/2010,6010,5680.83,2532.02,10115.19,6822.05,1197.84
11/23/2010,5934.75,5581.28,2494.95,10115.19,6705,1180.73
11/24/2010,5865.75,5657.1,2543.12,10030.11,6823.8,1198.35
11/25/2010,5799.75,5698.93,2543.12,10079.76,6879.66,1198.35
11/26/2010,5751.95,5668.7,2534.56,10039.56,6848.98,1189.4
11/29/2010,5830,5569.73,2525.22,10125.99,6697.97,1187.76
11/30/2010,5862.7,5528.27,2498.23,9937.04,6688.49,1180.55
12/1/2010,5960.9,5642.5,2549.43,9988.05,6866.63,1206.07
12/2/2010,6011.7,5767.56,2579.35,10168.52,6957.61,1221.53
12/3/2010,5992.8,5756.66,2591.46,10178.32,6947.72,1224.71
12/6/2010,5992.25,5770.28,2594.92,10167.23,6954.38,1223.12
12/7/2010,5976.55,5808.45,2598.49,10141.1,7001.91,1223.75
12/8/2010,5903.7,5794.53,2609.16,10232.33,6975.87,1228.28
12/9/2010,5766.5,5807.96,2616.67,10285.88,6964.16,1233
12/10/2010,5857.35,5812.95,2637.54,10211.95,7006.17,1240.4
12/13/2010,5907.65,5860.75,2624.91,10293.89,7029.39,1240.46
12/14/2010,5944.1,5891.21,2627.72,10316.77,7027.4,1241.59
12/15/2010,5892.3,5882.18,2617.22,10309.78,7016.37,1235.23
12/16/2010,5948.75,5881.12,2637.31,10311.29,7024.4,1242.87
12/20/2010,5947.05,5894.1,2649.56,10216.41,7018.6,1247.08
12/21/2010,6000.65,5951.8,2667.61,10370.53,7077.99,1254.6
12/22/2010,5984.4,5983.49,2671.48,10346.48,7067.92,1258.84
12/23/2010,5980,5996.07,2665.6,10346.48,7057.69,1256.77
12/24/2010,6011.6,6008.92,2665.6,10279.19,7057.69,1256.77
12/27/2010,5998.1,6008.92,2667.27,10355.99,6970.73,1257.54
12/28/2010,5996,6008.92,2662.88,10292.63,6972.1,1258.51
12/29/2010,6060.35,5996.36,2666.93,10344.54,6995.47,1259.78
12/30/2010,6101.85,5971.01,2662.98,10228.92,6914.19,1257.88
12/31/2010,6134.5,5899.94,2652.87,10228.92,6914.19,1257.64
1/3/2011,6157.6,5899.94,2691.52,10228.92,6989.74,1271.87
1/4/2011,6146.35,6013.87,2681.25,10398.1,6975.35,1270.2
1/5/2011,6079.8,6043.86,2702.2,10380.77,6939.82,1276.56
1/6/2011,6048.25,6019.51,2709.89,10529.76,6981.39,1273.85
1/7/2011,5904.6,5984.33,2703.17,10541.04,6947.84,1271.5
1/10/2011,5762.85,5956.3,2707.8,10541.04,6857.06,1269.75
1/11/2011,5754.1,6014.03,2716.83,10510.68,6941.57,1274.48
1/12/2011,5863.25,6050.72,2737.33,10512.8,7068.78,1285.96
1/13/2011,5751.9,6023.88,2735.29,10589.76,7075.11,1283.76
1/14/2011,5654.55,5988.12,2755.3,10499.04,7075.7,1293.24
1/17/2011,5654.75,5985.7,2755.3,10502.86,7078.06,1293.24
1/18/2011,5724.05,6056.43,2765.85,10518.98,7143.45,1295.02
1/19/2011,5691.05,5976.7,2725.36,10557.1,7082.76,1281.92
1/20/2011,5711.6,5867.91,2704.29,10437.31,7024.27,1280.26
1/21/2011,5696.5,5896.25,2689.54,10274.52,7062.42,1283.35
1/24/2011,5743.25,5943.85,2717.55,10345.11,7067.77,1290.84
1/25/2011,5687.4,5917.71,2719.25,10464.42,7059.01,1291.18
1/27/2011,5604.3,5965.08,2755.28,10478.66,7155.58,1299.54
1/28/2011,5512.15,5881.37,2686.89,10360.34,7102.8,1276.34
1/31/2011,5505.9,5862.94,2700.08,10237.92,7077.48,1286.12
2/1/2011,5417.2,5957.82,2751.19,10274.5,7184.27,1307.59
2/2/2011,5432,5996.56,2749.56,10457.36,7183.67,1304.03
2/3/2011,5526.75,5983.34,2753.88,10431.36,7193.68,1307.1
2/4/2011,5395.75,5997.38,2769.3,10543.52,7216.21,1310.87
2/7/2011,5396,6044.16,2783.99,10592.04,7283.62,1319.05
2/8/2011,5312.55,6091.33,2797.05,10635.98,7323.24,1324.57
2/9/2011,5253.55,6052.29,2789.07,10617.83,7320.9,1320.88
2/10/2011,5225.8,6020.01,2790.45,10605.65,7340.28,1321.87
2/11/2011,5310,6062.9,2809.44,10605.65,7371.2,1329.15
2/14/2011,5456,6063.56,2817.18,10725.54,7396.63,1332.32
2/15/2011,5481,6037.08,2804.35,10746.67,7400.04,1328.01
2/16/2011,5481.7,6085.27,2825.56,10808.29,7414.3,1336.32
2/17/2011,5546.45,6087.38,2831.58,10836.64,7405.51,1340.43
2/18/2011,5458.95,6082.99,2833.95,10842.8,7426.81,1343.01
2/21/2011,5518.6,6014.8,2833.95,10857.53,7321.81,1343.01
2/22/2011,5469.2,5996.76,2756.42,10664.7,7318.35,1315.44
2/23/2011,5437.35,5923.53,2722.99,10579.1,7194.6,1307.4
2/24/2011,5262.7,5919.98,2737.9,10452.71,7130.5,1306.1
2/25/2011,5303.55,6001.2,2781.05,10526.76,7185.17,1319.88
2/28/2011,5333.25,5994.01,2782.27,10624.09,7272.32,1327.22
3/1/2011,5522.3,5953.87,2737.41,10754.03,7223.3,1306.33
3/3/2011,5536.2,6005.09,2798.74,10586.02,7225.96,1330.97
3/4/2011,5538.75,5990.39,2784.67,10693.66,7178.9,1321.15
3/7/2011,5463.15,5973.78,2745.63,10505.02,7161.93,1310.13
3/8/2011,5520.8,5961.82,2765.77,10525.19,7164.75,1321.82
3/9/2011,5531,5937.3,2751.72,10589.5,7131.8,1320.02
3/10/2011,5494.4,5845.29,2701.02,10434.38,7063.09,1295.11
3/11/2011,5445.45,5828.67,2715.61,10254.43,6981.49,1304.28
3/14/2011,5531.5,5775.24,2700.97,9620.49,6866.63,1296.39
3/15/2011,5449.65,5695.28,2667.33,8655,6647.66,1281.87
3/16/2011,5511.15,5598.23,2616.82,9093.72,6513.84,1256.88
3/17/2011,5446.65,5693.8,2636.05,8962.67,6656.88,1273.72
3/18/2011,5373.7,5720.8,2643.67,9206.75,6664.4,1279.21
3/21/2011,5364.75,5786.09,2692.09,9206.75,6816.12,1298.38
3/22/2011,5413.85,5762.71,2683.87,9608.32,6780.97,1293.77
3/23/2011,5480.25,5795.88,2698.3,9449.47,6804.45,1297.54
3/24/2011,5522.4,5880.87,2736.42,9435.01,6933.58,1309.66
3/25/2011,5654.25,5900.76,2743.06,9536.13,6946.36,1313.8
3/28/2011,5687.25,5904.49,2730.68,9478.53,6938.63,1310.19
3/29/2011,5736.35,5932.17,2756.89,9459.08,6934.44,1319.44
3/30/2011,5787.65,5948.3,2776.79,9708.79,7057.15,1328.26
3/31/2011,5833.75,5938.66,2781.07,9755.1,7041.31,1325.83
4/1/2011,5826.05,6009.92,2789.6,9708.39,7179.81,1332.41
4/4/2011,5908.45,6016.98,2789.19,9718.89,7175.33,1332.87
4/5/2011,5910.05,6007.06,2791.19,9615.55,7175.31,1332.63
4/6/2011,5891.75,6041.13,2799.82,9584.37,7215.11,1335.54
4/7/2011,5885.7,6007.37,2796.14,9590.93,7178.78,1333.51
4/8/2011,5842,6055.75,2780.41,9768.08,7217.02,1328.17
4/11/2011,5785.7,6053.44,2771.51,9719.7,7204.86,1324.46
4/13/2011,5911.5,6010.44,2761.52,9641.18,7177.97,1314.41
4/15/2011,5824.55,5996.01,2764.65,9591.52,7178.29,1319.68
4/18/2011,5729.1,5870.08,2735.38,9556.65,7026.85,1305.14
4/19/2011,5740.75,5896.87,2744.97,9441.03,7039.31,1312.62
4/20/2011,5851.65,6022.26,2802.51,9606.82,7249.19,1330.36
4/21/2011,5884.7,6018.3,2820.16,9685.77,7295.49,1337.38
4/25/2011,5874.5,6018.3,2825.88,9671.96,7295.49,1335.25
4/26/2011,5868.4,6069.36,2847.54,9558.69,7356.51,1347.24
4/27/2011,5833.9,6068.16,2869.88,9691.84,7404.95,1355.66
4/28/2011,5785.45,6069.9,2872.53,9849.74,7475.22,1360.48
4/29/2011,5749.5,6069.9,2873.54,9849.74,7514.46,1363.61
5/2/2011,5701.3,6069.9,2864.08,10004.2,7527.64,1361.22
5/3/2011,5565.25,6082.88,2841.62,10004.2,7500.7,1356.62
5/4/2011,5537.15,5984.07,2828.23,10004.2,7373.93,1347.32
5/5/2011,5459.85,5919.98,2814.72,10004.2,7376.96,1335.1
5/6/2011,5551.45,5976.77,2827.56,9859.2,7492.25,1340.2
5/9/2011,5551.1,5942.69,2843.25,9794.38,7410.52,1346.29
5/10/2011,5541.25,6018.89,2871.89,9818.76,7501.52,1357.16
5/11/2011,5565.05,5976,2845.06,9864.26,7495.05,1342.08
5/12/2011,5486.15,5944.96,2863.04,9716.65,7443.95,1348.65
5/13/2011,5544.75,5925.87,2828.47,9648.77,7403.31,1337.77
5/16/2011,5499,5923.69,2782.31,9558.3,7387.54,1329.47
5/17/2011,5438.95,5861,2783.21,9567.02,7256.65,1328.98
5/18/2011,5420.6,5923.49,2815,9662.08,7303.53,1340.68
5/19/2011,5428.1,5955.99,2823.31,9620.82,7358.23,1343.6
5/20/2011,5486.35,5948.49,2803.32,9607.08,7266.82,1333.27
5/23/2011,5386.55,5835.89,2758.9,9460.63,7121.52,1317.37
5/24/2011,5394.85,5858.41,2746.16,9477.17,7150.66,1316.28
5/25/2011,5348.95,5870.14,2761.38,9422.88,7170.94,1320.47
5/26/2011,5412.35,5880.99,2782.92,9562.05,7114.09,1325.69
5/27/2011,5476.1,5938.87,2796.86,9521.94,7163.47,1331.1
5/30/2011,5473.1,5938.87,2796.86,9504.97,7160.3,1331.1
5/31/2011,5560.15,5989.99,2835.3,9693.73,7293.69,1345.2
6/1/2011,5592,5928.61,2769.19,9719.61,7217.43,1314.55
6/2/2011,5550.35,5847.92,2773.31,9555.04,7074.12,1312.94
6/3/2011,5516.75,5855.01,2732.78,9492.21,7109.03,1300.16
6/6/2011,5532.05,5863.16,2702.56,9380.35,7084.57,1286.17
6/7/2011,5556.15,5864.65,2701.56,9442.95,7103.25,1284.94
6/8/2011,5526.85,5808.89,2675.38,9449.46,7060.23,1279.56
6/9/2011,5521.05,5856.34,2684.87,9467.15,7159.66,1289
6/10/2011,5485.8,5769.3,2643.73,9514.44,7069.9,1270.98
6/13/2011,5482.8,5773.46,2639.69,9448.21,7085.14,1271.83
6/14/2011,5500.5,5803.13,2678.72,9547.79,7204.79,1287.87
6/15/2011,5447.5,5742.55,2631.46,9574.32,7115.08,1265.42
6/16/2011,5396.75,5698.81,2623.7,9411.28,7110.2,1267.64
6/17/2011,5366.4,5714.94,2616.48,9351.4,7164.05,1271.5
6/20/2011,5257.9,5693.39,2629.66,9354.32,7150.21,1278.36
6/21/2011,5275.85,5775.31,2687.26,9459.66,7285.51,1295.52
6/22/2011,5278.3,5772.99,2669.19,9629.43,7278.19,1287.14
6/23/2011,5320,5674.38,2686.75,9596.74,7149.44,1283.5
6/24/2011,5471.25,5697.72,2652.89,9678.71,7121.38,1268.45
6/27/2011,5526.6,5722.34,2688.28,9578.31,7107.9,1280.1
6/28/2011,5545.3,5766.88,2729.31,9648.98,7170.43,1296.67
6/29/2011,5600.45,5855.95,2740.49,9797.26,7294.14,1307.41
6/30/2011,5647.4,5945.71,2773.52,9816.09,7376.24,1320.64
7/1/2011,5627.2,5989.76,2816.03,9868.07,7419.44,1339.67
7/4/2011,5650.5,6017.54,2816.03,9965.09,7442.96,1339.67
7/5/2011,5632.1,6024.03,2825.77,9972.46,7439.44,1337.88
7/6/2011,5625.45,6002.92,2834.02,10082.48,7431.19,1339.22
7/7/2011,5728.95,6054.55,2872.66,10071.14,7471.44,1353.22
7/8/2011,5660.65,5990.58,2859.81,10137.73,7402.73,1343.8
7/11/2011,5616.1,5929.16,2802.62,10069.53,7230.25,1319.49
7/12/2011,5526.15,5868.96,2781.91,9925.92,7174.14,1313.64
7/13/2011,5585.45,5904.19,2796.92,9963.14,7267.87,1317.72
7/14/2011,5599.8,5846.95,2762.67,9936.12,7214.74,1308.87
7/15/2011,5581.1,5843.66,2789.8,9974.47,7220.12,1316.14
7/18/2011,5567.05,5752.81,2765.11,9974.47,7107.92,1305.44
7/19/2011,5613.55,5789.99,2826.52,9889.72,7192.67,1326.73
7/20/2011,5567.05,5853.82,2814.23,10005.9,7221.36,1325.84
7/21/2011,5541.6,5899.89,2834.43,10010.39,7290.14,1343.8
7/22/2011,5633.95,5935.02,2858.83,10132.11,7326.39,1345.02
7/25/2011,5680.3,5925.26,2842.8,10050.01,7344.54,1337.43
7/26/2011,5574.85,5929.73,2839.96,10097.72,7349.45,1331.94
7/27/2011,5546.8,5856.58,2764.79,10047.19,7252.68,1304.89
7/28/2011,5487.75,5873.21,2766.25,9901.35,7190.06,1300.67
7/29/2011,5482,5815.19,2756.38,9833.03,7158.77,1292.28
8/1/2011,5516.8,5774.43,2744.61,9965.01,6953.98,1286.94
8/2/2011,5456.55,5718.39,2669.24,9844.59,6796.75,1254.05
8/3/2011,5404.8,5584.51,2693.07,9637.14,6640.59,1260.34
8/4/2011,5331.8,5393.14,2556.39,9659.18,6414.76,1200.07
8/5/2011,5211.25,5068.95,2532.41,9299.88,6236.16,1199.38
8/8/2011,5118.5,5077.5,2357.69,9097.56,5923.27,1119.46
8/9/2011,5072.85,5164.92,2482.52,8944.48,5917.08,1172.53
8/10/2011,5161,5007.16,2381.05,9038.74,5613.42,1120.76
8/11/2011,5138.3,5168.24,2492.68,8981.94,5797.66,1172.64
8/12/2011,5072.95,5320.03,2507.98,8963.72,5997.74,1178.81
8/16/2011,5035.8,5357.63,2523.45,9107.43,5994.9,1192.76
8/17/2011,5056.6,5331.6,2511.48,9057.26,5948.94,1193.89
8/18/2011,4944.15,5092.23,2380.43,8943.76,5602.8,1140.65
8/19/2011,4845.65,5040.76,2341.84,8719.24,5480,1123.53
8/22/2011,4898.8,5095.3,2345.38,8628.13,5473.78,1123.82
8/23/2011,4948.9,5129.42,2446.06,8733.01,5532.38,1162.35
8/24/2011,4888.9,5205.85,2467.69,8639.61,5681.08,1177.6
8/25/2011,4839.6,5131.1,2419.63,8772.36,5584.14,1159.27
8/26/2011,4747.8,5129.92,2479.85,8797.78,5537.48,1176.8
8/29/2011,4919.6,5129.92,2562.11,8851.35,5670.07,1210.08
8/30/2011,5001,5268.66,2576.11,8953.9,5643.92,1212.92
9/2/2011,5040,5292.03,2480.33,8950.74,5538.33,1173.97
9/5/2011,5017.2,5102.58,2480.33,8784.46,5246.18,1173.97
9/6/2011,5064.3,5156.84,2473.83,8590.57,5193.97,1165.24
9/7/2011,5124.65,5318.59,2548.94,8763.41,5405.53,1198.62
9/8/2011,5153.25,5340.38,2529.14,8793.12,5408.46,1185.9
9/9/2011,5059.45,5214.65,2467.99,8737.66,5189.93,1154.23
9/12/2011,4946.8,5129.62,2495.09,8535.67,5072.33,1162.27
9/13/2011,4940.95,5174.25,2532.15,8616.55,5166.36,1172.87
9/14/2011,5012.55,5227.02,2572.55,8518.57,5340.19,1188.68
9/15/2011,5075.7,5337.54,2607.07,8668.86,5508.24,1209.11
9/16/2011,5084.25,5368.41,2622.31,8864.16,5573.51,1216.01
9/19/2011,5031.95,5259.56,2612.83,8864.16,5415.91,1204.09
9/20/2011,5140.2,5363.71,2590.24,8721.24,5571.68,1202.09
9/21/2011,5133.25,5288.41,2538.19,8741.16,5433.8,1166.76
9/22/2011,4923.65,5041.61,2455.67,8560.26,5164.21,1129.56
9/23/2011,4867.75,5066.81,2483.23,8560.26,5196.56,1136.43
9/26/2011,4835.4,5089.37,2516.69,8374.13,5345.56,1162.95
9/27/2011,4971.25,5294.05,2546.83,8609.95,5628.44,1175.38
9/28/2011,4945.9,5217.63,2491.58,8615.65,5578.42,1151.06
9/29/2011,5015.45,5196.84,2480.76,8701.23,5639.58,1160.4
9/30/2011,4943.25,5128.48,2415.4,8700.29,5502.02,1131.42
10/3/2011,4849.5,5075.5,2335.83,8545.48,5376.7,1099.23
10/4/2011,4772.15,4944.44,2404.82,8456.12,5216.71,1123.95
10/5/2011,4751.3,5102.17,2460.51,8382.98,5473.03,1144.03
10/7/2011,4888.05,5303.4,2479.35,8605.62,5675.7,1155.46
10/10/2011,4979.6,5399,2566.05,8605.62,5847.29,1194.89
10/11/2011,4974.35,5395.7,2583.03,8773.68,5865.01,1195.54
10/12/2011,5099.4,5441.8,2604.73,8738.9,5994.47,1207.25
10/13/2011,5077.85,5403.38,2620.24,8823.25,5914.84,1203.66
10/14/2011,5132.3,5466.36,2667.85,8747.96,5967.2,1224.58
10/17/2011,5118.25,5436.7,2614.92,8879.6,5859.43,1200.86
10/18/2011,5037.5,5410.35,2657.43,8741.91,5877.41,1225.38
10/19/2011,5139.15,5450.49,2604.04,8772.54,5913.53,1209.88
10/20/2011,5091.9,5384.68,2598.62,8682.15,5766.48,1215.39
10/21/2011,5049.95,5488.65,2637.46,8678.89,5970.96,1238.25
10/24/2011,5098.35,5548.06,2699.44,8843.98,6055.27,1254.19
10/25/2011,5191.6,5525.54,2638.42,8762.31,6046.75,1229.05
10/26/2011,5201.8,5553.24,2650.67,8748.47,6016.07,1242
